work,word,count,total,fpm,source_id,title,author,pub_date
1185,ballad,3,120858,24.822518989227024,mdp.39015065774658,"Words and their ways in English speech,","Greenough, J. B. (James Bradstreet), 1833-1901",1911
4843,ballad,2,80574,24.821902847072256,wu.89099428567,"A practical grammar of the English language, synthetic and analytic :","Burtt, Andrew",1868
4530,ballad,7,282052,24.818118644788903,uc1.$b114351,"The rhyming dictionary of the English language,","Walker, John, 1732-1807",1904
4440,ballad,1,40340,24.789291026276647,uc1.$b257526,"Practical French phonetics,","Macirone, Teresa",1921
3056,ballad,2,80698,24.78376167934769,nyp.33433082311220,Elementary lessons in English,"Knox-Heath, N. L. (Nelly Lloyd)",1888
2876,ballad,6,242170,24.77598381302391,nyp.33433082512215,The working principles of rhetoric examined in their literary relations and illustrated with examples,"Genung, John Franklin, 1850-1919",1900
254,ballad,5,202203,24.72762520833024,hvd.hwdqf6,"The history of English poetry, from the close of the eleventh to the commencement of the eighteenth century.","Warton, Thomas, 1728-1790",1824
2471,ballad,4,161985,24.693644473253695,njp.32101063608002,The intermediate standard speaker :,"Sargent, Epes, 1813-1880",1857
1217,ballad,2,81016,24.68648168263059,mdp.39015063554557,The lives of the most eminent English poets;,"Johnson, Samuel, 1709-1784",1794
808,ballad,1,40574,24.64632523290777,hvd.32044010003440,The Alleyn papers.,,1843
3657,ballad,1,40775,24.52483139178418,nyp.33433067299564,The works of the English poets.,"Johnson, Samuel, 1709-1784",1779
1256,ballad,5,203974,24.512928118289583,mdp.39015060429530,Quantity Marks in Old English MSS,"Hulme, William H.",1896
8,ballad,13,531005,24.48187870170714,chi.78013704,The Function of Rhythm,"Aiken, Conrad.",1918
4175,ballad,2,81771,24.458548874295285,uc1.$b307941,"Introductory text-book of English composition, based on grammatical synthesis.","Dalgleish, Walter Scott, 1834-1897",1872
2606,ballad,3,122714,24.447088351777303,njp.32101013525892,The Structure of English prose:,"McElroy, John George Repplier, 1842-1890",1895
1906,ballad,1,41027,24.374192604869965,mdp.39015010828906,Seneca and Elizabethan tragedy,"Lucas, F. L. (Frank Laurence), 1894-1967",1922
1743,ballad,34,1396331,24.34952744012702,mdp.39015025887871,The imperial dictionary of the English language:,"Ogilvie, John, 1797-1867",1883
3256,ballad,19,780513,24.342964178687605,nyp.33433074960331,"Reviews, essays, and poems","Macaulay, Thomas Babington Macaulay, Baron, 1800-1859",1890
4920,ballad,2,82241,24.318770442966404,wu.89089192462,"A practical grammar of the English language, synthetic and analytic :","Burtt, Andrew",1869
1770,ballad,5,206578,24.203932654977784,mdp.39015024050331,Englische Studien.,,1882
4216,ballad,2,82772,24.16276035374281,uc1.$b307006,Better English for speaking and writing :,"Simons, Sarah E. (Sarah Emma), 1867-",1920
666,ballad,3,124237,24.14739570337339,hvd.32044085136372,"Longinus on the sublime, in writing","Longinus, 1st cent",1836
4010,ballad,3,124265,24.141954693598358,uc1.32106001576252,"Words and their ways in English speech,","Greenough, J. B. (James Bradstreet), 1833-1901",1915
4181,ballad,1,41424,24.140594824256468,uc1.$b307923,"English lessons,","Morrow, John 1835-",1906
1524,ballad,3,124294,24.136321946353,mdp.39015032395512,"New essays towards a critical method,","Robertson, J. M. (John Mackinnon), 1856-1933",1897
4097,ballad,1,41454,24.123124427075798,uc1.$b624781,The revised English grammar for beginners.,"West, Alfred Slater, 1846-1932",1917
272,ballad,3,124394,24.116918822451243,hvd.hwad6f,Prose works.,"Scott, Walter, Sir, 1771-1832",1834
792,ballad,2,82938,24.11439870746823,hvd.32044011929122,The rhetoric of John Donne's verse...,"Melton, Wightman Fletcher, 1867-1944",1906
2345,ballad,3,124778,24.04269983490679,njp.32101072898230,"English metrists,","Omond, T. S. (Thomas Stewart), 1846-1923",1921
604,ballad,13,541127,24.023935231470617,hvd.32044094024825,An Inquiry as to Rhyme,"Matthews, J. Brander",1899
1515,ballad,2,83326,24.002112185872356,mdp.39015033646061,"A catalogue of the curious and extensive library of the late James Bindley, esq., F.S.A. ...","Bindley, James, 1737-1818",1818
2814,ballad,2,83428,23.97276693675984,nyp.33433082515622,An abridgment of lectures on rhetorick,"Blair, Hugh, 1718-1800",1822
794,ballad,2,83499,23.95238266326543,hvd.32044011840964,Res metrica :,"Hardie, William Ross, 1862-1916",1920
109,ballad,2,83629,23.91514905116646,hvd.hxq4fb,"Essays: on the nature and immutability of truth, in opposition to sophistry and scepticism;","Beattie, James, 1735-1803",1809
2507,ballad,1,41854,23.892578964973477,njp.32101063583916,Elocution made easy :,"Claggett, R. (Rufus)",1845
5014,ballad,1,42161,23.718602499940705,mdp.39015008791546,"The theory of poetry,","Abercrombie, Lascelles, 1881-1938",1924
4008,ballad,1,42164,23.716914903709327,uc1.32106001661237,Sidney's Apologie for poetrie;,"Sidney, Philip, Sir, 1554-1586",1907
3157,ballad,1,42189,23.70286093531489,nyp.33433081982112,National elementary speller:,"Watson, J. Madison (James Madison), 1827-1900",1870
4743,ballad,1,42252,23.667518697339773,wu.89099897688,The genesis of British war poetry,"Murphy, William S.",1918
3871,ballad,3,127019,23.618513765657106,uc1.b3579402,The final reliques of Father Prout (The Rev. Francis Mahony),"Mahony, Francis Sylvester, 1804-1866",1876
4424,ballad,2,84956,23.54159800367249,uc1.$b257669,Advanced lessons in English grammar :,"Maxwell, William H. (William Henry), 1852-1920",1891
1704,ballad,1,42619,23.463713367277506,mdp.39015030595063,The Greek Christian poets and the English poets.,"Browning, Elizabeth Barrett, 1806-1861",1863
235,ballad,1,42655,23.443910444262105,hvd.hwilqm,Essays on the Greek Christian poets and the English poets.,"Browning, Elizabeth Barrett, 1806-1861",1863
1305,ballad,4,170900,23.405500292568753,mdp.39015059410459,Reviews and discussions :,"Spedding, James, 1808-1881",1879
1360,ballad,1,42773,23.37923456386038,mdp.39015056848602,The elements of English composition :,"Chittenden, L. A. (Lucy A.)",1891
862,ballad,2,85961,23.266364979467433,inu.30000120153519,On the study of words,"Trench, Richard Chenevix, 1807-1886",1888
2703,ballad,3,129257,23.20957472322582,nyp.33433087359539,"The later nineteenth century,","Saintsbury, George, 1845-1933",1907
1406,ballad,3,129285,23.20454809142592,mdp.39015053251917,"Periods of European literature,",,1897
1173,ballad,2,86363,23.158065375218555,mdp.39015066195135,"Estimations in criticism,","Bagehot, Walter",1908
4238,ballad,2,86557,23.106161257899416,uc1.$b306955,Analysis of the English language.,"Fleming, I. Plant",1875
3270,ballad,2,86574,23.101624044170308,nyp.33433074923966,Chronicle of Scottish poetry ;,"Sibbald, J. (James), 1745-1803",1802
1474,ballad,2,86625,23.08802308802309,mdp.39015041846364,The art of writing English :,"Meiklejohn, J. M. D. (John Miller Dow), 1830-1902",1899
4324,ballad,1,43316,23.08615753993905,uc1.$b266863,A brief English grammar on a logical method,"Bain, Alexander, 1818-1903",1872
427,ballad,1,43484,22.99696440069911,hvd.hn1idq,Progressive exercises in rhetorical reading :,"Parker, Richard Green, 1798-1869",1835
585,ballad,1,43637,22.916332470151474,hvd.32044097042956,The grammar school speller :,"Smith, William W.",1858
1878,ballad,25,1095368,22.82337990520081,mdp.39015012330885,"Metrical Tests [retitled ""The Stopped-Line Test.""]","Furnivall, F. J.",1883
150,ballad,2,87918,22.74847016538138,hvd.hx5djm,"Affixes in their origin and application,","Haldeman, Samuel Stehman, 1812-1880",1871
4771,ballad,1,44014,22.720043622483754,wu.89099896300,Steps in English :,"Morrow, John, 1835-1914",1903
4026,ballad,2,88558,22.584069197588022,uc1.31158011854709,History of the Scottish metrical Psalms;,"MacMeeken, J. W. (John West), 1823 or 1824-1880",1872
1701,ballad,3,132960,22.563176895306857,mdp.39015030712783,"Studies in English, written and spoken;","Stoffel, Cornelis, 1845-1908",1894
4328,ballad,2,88643,22.562413275723973,uc1.$b264333,"A critical examination of the text of Shakespeare,","Walker, William Sidney, 1795-1846",1860
3826,ballad,6,266402,22.522353435785014,pst.000004393931,English grammar :,"Fowler, William Chauncey",1868
306,ballad,6,267187,22.456182374142454,hvd.hnqbtr,The Versification of Tennyson's Early Poems,"Pyre, J[ames] F. A.",1909
4037,ballad,2,89129,22.439385609622008,uc1.31158006664030,"On the study of words,","Trench, Richard Chenevix, 1807-1886",1920
4292,ballad,1,44742,22.350364310938268,uc1.$b276142,Popular studies of nineteenth century poets.,"Mather, Marshall, 1851-1916",1892
2218,ballad,2,89582,22.325913688017682,njp.32101076199239,"The Pronunciation of Greek and Latin Prose, or Ictus, Accent, and Quantity in Greek and Latin Prose and Poetry","Miller, C. W. E",1922
4710,ballad,4,179729,22.255729459352693,wu.89099906190,Elements of composition and rhetoric :,"Kerl, Simon",1869
6330,ballad,5,225067,22.215606908165125,mdp.39015060430082,Notes on the Occurrence of the Sonnet and Blank Verse,"McCutcheon, R. P.",1925
5009,ballad,6,270716,22.163448041489975,uiug.30112042290434,English Metrical Critics,"Patmore, Coventry.",1857
1933,ballad,6,270902,22.14823072550221,mdp.39015009309371,English grammar :,"Fowler, William Chauncey, 1793-1881",1873
4497,ballad,3,135461,22.146595699131115,uc1.$b158041,Religious thought in old English verse,"Abbey, Charles John, 1833-",1892
4704,ballad,2,90330,22.14103841470165,wu.89099906794,"The elements of rhetoric and composition,","Thorndike, Ashley Horace, 1871-1933",1907
4252,ballad,2,90389,22.126586199648187,uc1.$b305851,"The elements of rhetoric and composition,","Thorndike, Ashley Horace, 1871-1933",1910
2173,ballad,5,226088,22.11528254484979,njp.32101076782695,The complete works of Geoffrey Chaucer,"Chaucer, Geoffrey, -1400",1894
3613,ballad,2,90465,22.10799756812027,nyp.33433069240798,On the study of words,"Trench, Richard Chenevix, 1807-1886",1900
817,ballad,8,361877,22.106958994354436,hvd.32044002025005,"Introduction to the literature of Europe in the fifteenth, sixteenth, and seventeenth centuries","Hallam, Henry, 1777-1859",1856
2248,ballad,3,136028,22.05428294174729,njp.32101075672541,Beowulf and the Niebelungen Couplet,"Leonard, William E.",1918
4071,ballad,1,45379,22.03662487053483,uc1.$b663307,"Elements of prose,","Brockington, W. A. (William Allport), 1871-1959",1899
3973,ballad,6,274322,21.87210650257726,uc1.b3011277,English Metrical Critics,"Patmore, Coventry.",1857
801,ballad,3,137170,21.87067142961289,hvd.32044010621662,"A system of Latin prosody and metre,","Anthon, Charles, 1797-1867",1841
3801,ballad,1,45724,21.870352550083105,pst.000057479309,The formation of Teutonic words in the English language,"Gibbs, Josiah Willard, 1790-1861",1860
2658,ballad,1,45788,21.839783349349176,nnc1.1002377195,English words;,"Chubb, Edwin Watts, 1865-1959",1901
3707,ballad,2,92072,21.722130506560084,nyp.33433067299051,The works of the English poets.,"Johnson, Samuel, 1709-1784",1779
3218,ballad,2,92078,21.72071504593931,nyp.33433076035553,Specimens of the British poets;,"Campbell, Thomas, 1777-1844. ed",1819
4395,ballad,1,46056,21.71269758554803,uc1.$b258112,Teutonic etymology :,"Gibbs, Josiah W. (Josiah Willard), 1790-1861",1860
1552,ballad,3,138208,21.70641352164853,mdp.39015031039608,Mind and voice;,"Curry, S. S. (Samuel Silas), 1847-1921",1910
2231,ballad,5,230441,21.697527783684325,njp.32101075686236,A history of criticism and literary taste in Europe from the earliest texts to the present day,"Saintsbury, George, 1845-1933",1900
3754,ballad,2,92179,21.696915783421385,nyp.33433066585435,"Elements of expression, vocal and physical","Williams, Philip",1896
2686,ballad,1,46140,21.673168617251843,nnc1.0038099730,How to talk:,,1857
4363,ballad,2,92399,21.64525590103789,uc1.$b258604,"The elements of rhetoric and composition,","Thorndike, Ashley Horace, 1871-1933",1918
4729,ballad,1,46295,21.600604816934872,wu.89099903049,Analysis of the English sentence :,"Welch, A. S. (Adonijah Strong), 1821-1889",1855
2007,ballad,5,231803,21.570040077134465,mdp.39015005250074,A history of criticism and literary taste in Europe from the earliest texts to the present day;,"Saintsbury, George, 1845-1933",1900
3855,ballad,2,92725,21.569156106767323,uc1.b3885859,Quantity in English Verse,"Goodell, Thomas D.",1885
3260,ballad,4,185589,21.553001524874855,nyp.33433074950746,Critical and miscellaneous essays:,"Carlyle, Thomas, 1795-1881",1860
2582,ballad,1,46444,21.531306519679614,njp.32101032249086,Poetical works.,"Bridges, Robert Seymour, 1844-1930",1898
1118,ballad,1,46459,21.524354807464647,mdp.39015071698497,"Materials for the study of rhetoric and composition, :","Rankin, Thomas Ernest, 1872-1953",1911
343,ballad,1,46516,21.497979189956144,hvd.hn5yw3,Easy instructions for the general education of children and youth :,"Rich, Ezekiel",1847
2888,ballad,3,139811,21.45753910636502,nyp.33433082512074,The principles of rhetoric,"Hill, Adams Sherman, 1833-1910",1895
490,ballad,2,93283,21.440133786434828,hvd.32044102845880,An abridgement of Lectures on rhetoric,"Blair, Hugh, 1718-1800",1818
1384,ballad,1,46683,21.421074052653,mdp.39015055030483,"The art of reading aloud in pulpit, lecture room, or private reunions ...","Vandenhoff, George, 1820-1884",1878
1484,ballad,3,140081,21.416180638344954,mdp.39015039627461,Religious thought in old English verse.,"Abbey, Charles John, 1833-",1892
2100,ballad,1,46717,21.405484085022582,mdp.39015000544059,"Principle in art, etc.","Patmore, Coventry Kersey Dighton, 1823-1896",1889
2863,ballad,3,140191,21.39937656482941,nyp.33433082512348,The principles of rhetoric,"Hill, Adams Sherman, 1833-1910",1899
1301,ballad,2,93943,21.289505338343464,mdp.39015059674351,Shakespeare manual,"Fleay, Frederick Gard, 1831-1909",1876
14,ballad,8,376941,21.22348059775933,chi.19606141,The Lost Art of Blank Verse,"Moore, Charles L.",1902
1087,ballad,1,47302,21.14075514777388,mdp.39076005074740,"The singer and his art,","Wronski, Thaddeus",1921
4362,ballad,3,142147,21.104912520137603,uc1.$b258611,"The principles of rhetoric,","Hill, Adams Sherman, 1833-1910",1895
2101,ballad,1,47456,21.072151045178693,mdp.39015000544042,"Principle in art, etc.","Patmore, Coventry, 1823-1896",1890
2484,ballad,1,47524,21.041999831664,njp.32101063584435,"The practice of elocution, or A course of exercises for acquiring the several requisites of a good delivery.","Smart, B. H. (Benjamin Humphrey), 1786?-1872",1826
533,ballad,3,142576,21.04140949388396,hvd.32044102769734,Elements of composition and rhetoric :,"Kerl, Simon",1871
4002,ballad,2,95072,21.036687983843823,uc1.32106001920849,Essays in criticism.,"Arnold, Matthew, 1822-1888",1912
3948,ballad,2,95160,21.017234131988232,uc1.b3130486,A hand-book of the English language :,"Latham, R. G. (Robert Gordon), 1812-1888",1870
2861,ballad,3,142797,21.00884472362865,nyp.33433082512363,"Composition and rhetoric for schools,","Herrick, Robert, 1868-1938",1905
3966,ballad,1,47799,20.920939768614407,uc1.b3114961,English for the English :,"Sampson, George, 1873-1950",1922
4932,ballad,2,95739,20.89012836983883,wu.89081028896,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1811
3557,ballad,2,95805,20.875737174468973,nyp.33433069246597,The Franklin fifth reader :,"Hillard, George Stillman, 1808-1879",1871
4588,ballad,2,95835,20.869202274743046,uva.x006136511,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1819
3335,ballad,1,48076,20.80039936766786,nyp.33433074803218,The torch;,"Woodberry, George Edward, 1855-1930",1906
2201,ballad,6,288460,20.80011093392498,njp.32101076433125,Morals of the Rhyming Dictionary,"Richardson, Charles F",1913
114,ballad,2,96241,20.78116395299301,hvd.hxjgck,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1820
769,ballad,3,144555,20.753346477119436,hvd.32044019028273,"Comstock's elocution, enlarged :","Comstock, Andrew, 1795-1864",1868
377,ballad,2,96390,20.749040356883494,hvd.hn2iwm,"A hand-book of the English language, for the use of students of the universities and higher classes of schools.","Latham, R. G. (Robert Gordon), 1812-1888",1851
1267,ballad,5,241372,20.714913080224715,mdp.39015060429399,"Sidney, Spenser, and the Areopagus","Fulton, Edward.",1916
3786,ballad,7,338212,20.697077572646744,nyp.33433001055684,"A desk-book of twenty-five thousand words frequently mispronounced,","Vizetelly, Frank H., 1864-1938",1917
1955,ballad,5,242283,20.637023645901692,mdp.39015008601109,Metre,"Macaulay, G.",1900
2409,ballad,2,97245,20.56661010848887,njp.32101067671535,Lectures on the art of reading.,"Sheridan, Thomas, 1719-1788",1775
1876,ballad,2,97257,20.56407250891967,mdp.39015012838226,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1812
